amount,transaction_type,recipient,source_device,city,occurred_at,transaction_frequency_24h,is_new_device,home_city,fraud_type
50146.24,TRANSFER,Synthetic Recipient 58,Samsung Galaxy,Ankara,2026-05-18T18:00:00Z,3,false,Ankara,TEMIZ
1642.62,FATURA,Synthetic Recipient 59,New iPhone,Ankara,2026-05-19T04:00:00Z,5,true,Ankara,TEMIZ
6496.30,TRANSFER,Synthetic Recipient 60,iPhone 15 Pro,Ankara,2026-05-20T20:00:00Z,8,false,Ankara,TEMIZ
5741.87,ODEME,Synthetic Recipient 61,Android Phone,Berlin,2026-05-21T01:00:00Z,1,false,Istanbul,TEMIZ
2505.19,CEKIM,Synthetic Recipient 62,Web Browser,Ankara,2026-05-22T20:00:00Z,4,false,Ankara,TEMIZ
25636.47,TRANSFER,Synthetic Recipient 63,iPhone 15 Pro,New York,2026-05-23T06:00:00Z,5,false,Izmir,TEMIZ
13254.30,FATURA,Synthetic Recipient 64,New iPhone,Izmir,2026-05-24T16:00:00Z,5,true,Izmir,TEMIZ
9611.85,TRANSFER,Synthetic Recipient 65,Web Browser,Izmir,2026-05-25T03:00:00Z,3,false,Izmir,SUPHELI_DAVRANIS
4315.53,TRANSFER,Synthetic Recipient 66,Web Browser,Paris,2026-05-26T09:00:00Z,5,false,Istanbul,PARA_AKLAMA
20975.71,FATURA,Synthetic Recipient 67,Android Phone,Berlin,2026-05-27T08:00:00Z,3,false,Berlin,TEMIZ
3691.89,TRANSFER,Synthetic Recipient 68,New iPhone,Istanbul,2026-05-28T16:00:00Z,2,true,Istanbul,TEMIZ
81860.74,FATURA,Synthetic Recipient 69,Web Browser,Istanbul,2026-05-29T23:00:00Z,2,false,Istanbul,TEMIZ
129.10,TRANSFER,Synthetic Recipient 70,Web Browser,New York,2026-05-30T08:00:00Z,6,false,Berlin,TEMIZ
5461.91,ODEME,Synthetic Recipient 00,Web Browser,Berlin,2026-05-31T15:00:00Z,4,false,Izmir,TEMIZ
1931.97,TRANSFER,Synthetic Recipient 01,Android Phone,Dubai,2026-06-01T19:00:00Z,1,false,Istanbul,TEMIZ
46579.65,TRANSFER,Synthetic Recipient 02,Android Phone,Berlin,2026-06-02T17:00:00Z,1,false,Berlin,TEMIZ
4007.59,TRANSFER,Synthetic Recipient 03,New Android Device,Istanbul,2026-06-03T17:00:00Z,10,true,Istanbul,TEMIZ
19530.78,ODEME,Synthetic Recipient 04,iPhone 15 Pro,London,2026-06-04T10:00:00Z,8,false,Ankara,TEMIZ
2568.42,TRANSFER,Synthetic Recipient 05,Samsung Galaxy,Istanbul,2026-06-05T14:00:00Z,4,false,Istanbul,TEMIZ
11021.25,FATURA,Synthetic Recipient 06,Unknown Web Browser,Ankara,2026-06-06T20:00:00Z,3,true,Ankara,TEMIZ
10361.27,TRANSFER,Synthetic Recipient 07,Samsung Galaxy,Berlin,2026-06-07T20:00:00Z,11,false,Berlin,PARA_AKLAMA
17652.67,ODEME,Synthetic Recipient 08,iPhone 15 Pro,Ankara,2026-06-08T18:00:00Z,8,false,Ankara,TEMIZ
11274.73,CEKIM,Synthetic Recipient 09,New Android Device,Moscow,2026-06-09T10:00:00Z,2,true,Ankara,HESAP_ELE_GECIRME
721.29,TRANSFER,Synthetic Recipient 10,Unknown Web Browser,Moscow,2026-06-10T19:00:00Z,8,true,Istanbul,TEMIZ
2076.99,CEKIM,Synthetic Recipient 11,Android Phone,Berlin,2026-06-11T12:00:00Z,20,false,Berlin,TEMIZ
569.26,TRANSFER,Synthetic Recipient 12,Android Phone,Istanbul,2026-06-12T18:00:00Z,3,false,Istanbul,TEMIZ
13683.38,TRANSFER,Synthetic Recipient 13,New Android Device,Dubai,2026-06-13T00:00:00Z,7,true,Izmir,SUPHELI_DAVRANIS
4264.86,FATURA,Synthetic Recipient 14,iPhone 15 Pro,Ankara,2026-06-14T01:00:00Z,7,false,Ankara,TEMIZ
15485.92,ODEME,Synthetic Recipient 15,Android Phone,Moscow,2026-06-15T13:00:00Z,1,false,Istanbul,TEMIZ
25608.18,ODEME,Synthetic Recipient 16,Web Browser,Istanbul,2026-06-16T00:00:00Z,7,false,Istanbul,TEMIZ
804.45,TRANSFER,Synthetic Recipient 17,Web Browser,Izmir,2026-06-17T08:00:00Z,4,false,Izmir,TEMIZ
4742.63,ODEME,Synthetic Recipient 18,Android Phone,Izmir,2026-06-18T10:00:00Z,2,false,Izmir,TEMIZ
1848.69,ODEME,Synthetic Recipient 19,New Android Device,Paris,2026-06-19T21:00:00Z,3,true,Berlin,TEMIZ
19984.45,FATURA,Synthetic Recipient 20,Android Phone,Ankara,2026-06-20T02:00:00Z,9,false,Ankara,TEMIZ
8729.02,FATURA,Synthetic Recipient 21,Android Phone,Izmir,2026-06-21T17:00:00Z,1,false,Izmir,TEMIZ
18292.69,TRANSFER,Synthetic Recipient 22,iPhone 15 Pro,Istanbul,2026-06-22T09:00:00Z,1,false,Istanbul,TEMIZ
3849.20,FATURA,Synthetic Recipient 23,Unknown Web Browser,Dubai,2026-06-23T10:00:00Z,15,true,Berlin,TEMIZ
1837.55,FATURA,Synthetic Recipient 24,iPhone 15 Pro,New York,2026-06-24T16:00:00Z,13,false,Ankara,TEMIZ
794.51,TRANSFER,Synthetic Recipient 25,Android Phone,Izmir,2026-06-25T16:00:00Z,3,false,Izmir,TEMIZ
8860.79,TRANSFER,Synthetic Recipient 26,New iPhone,Istanbul,2026-06-26T22:00:00Z,3,true,Istanbul,TEMIZ
5724.86,CEKIM,Synthetic Recipient 27,Samsung Galaxy,Ankara,2026-06-27T21:00:00Z,6,false,Ankara,TEMIZ
118.98,TRANSFER,Synthetic Recipient 28,Web Browser,Istanbul,2026-06-28T19:00:00Z,2,false,Istanbul,TEMIZ
2141.00,ODEME,Synthetic Recipient 29,iPhone 15 Pro,Berlin,2026-06-29T13:00:00Z,4,false,Berlin,TEMIZ
3125.81,FATURA,Synthetic Recipient 30,iPhone 15 Pro,Istanbul,2026-01-01T11:00:00Z,9,false,Istanbul,TEMIZ
6880.21,ODEME,Synthetic Recipient 31,Samsung Galaxy,Ankara,2026-01-02T19:00:00Z,11,false,Ankara,TEMIZ
10696.05,ODEME,Synthetic Recipient 32,Samsung Galaxy,Berlin,2026-01-03T03:00:00Z,2,false,Berlin,TEMIZ
1647.52,TRANSFER,Synthetic Recipient 33,Samsung Galaxy,Izmir,2026-01-04T17:00:00Z,2,false,Izmir,TEMIZ
1791.37,ODEME,Synthetic Recipient 34,iPhone 15 Pro,Moscow,2026-01-05T04:00:00Z,5,false,Berlin,TEMIZ
8126.10,FATURA,Synthetic Recipient 35,New Android Device,Izmir,2026-01-06T12:00:00Z,6,true,Izmir,HESAP_ELE_GECIRME
9876.46,FATURA,Synthetic Recipient 36,Web Browser,New York,2026-01-07T00:00:00Z,1,false,Izmir,TEMIZ
7142.94,TRANSFER,Synthetic Recipient 37,Web Browser,Berlin,2026-01-08T02:00:00Z,4,false,Berlin,TEMIZ
3064.63,FATURA,Synthetic Recipient 38,iPhone 15 Pro,Moscow,2026-01-09T05:00:00Z,1,false,Izmir,SUPHELI_DAVRANIS
3583.34,CEKIM,Synthetic Recipient 39,Unknown Web Browser,Istanbul,2026-01-10T06:00:00Z,10,true,Istanbul,TEMIZ
375.27,ODEME,Synthetic Recipient 40,Unknown Web Browser,Ankara,2026-01-11T13:00:00Z,4,true,Ankara,TEMIZ
7860.08,CEKIM,Synthetic Recipient 41,Samsung Galaxy,Izmir,2026-01-12T15:00:00Z,5,false,Izmir,TEMIZ
599.67,TRANSFER,Synthetic Recipient 42,New iPhone,Berlin,2026-01-13T20:00:00Z,4,true,Berlin,TEMIZ
9528.74,CEKIM,Synthetic Recipient 43,iPhone 15 Pro,Izmir,2026-01-14T09:00:00Z,7,false,Izmir,TEMIZ
607.43,TRANSFER,Synthetic Recipient 44,New Android Device,London,2026-01-15T01:00:00Z,13,true,Berlin,SUPHELI_DAVRANIS
53638.40,FATURA,Synthetic Recipient 45,Web Browser,Izmir,2026-01-16T20:00:00Z,2,false,Izmir,TEMIZ
3150.91,CEKIM,Synthetic Recipient 46,New iPhone,Berlin,2026-01-17T11:00:00Z,1,true,Istanbul,CALINTI_KART
1792.23,TRANSFER,Synthetic Recipient 47,iPhone 15 Pro,New York,2026-01-18T17:00:00Z,3,false,Istanbul,PARA_AKLAMA
28910.07,CEKIM,Synthetic Recipient 48,Android Phone,Berlin,2026-01-19T07:00:00Z,5,false,Berlin,TEMIZ
9926.08,TRANSFER,Synthetic Recipient 49,Android Phone,Berlin,2026-01-20T18:00:00Z,2,false,Berlin,TEMIZ
14031.16,TRANSFER,Synthetic Recipient 50,New iPhone,Dubai,2026-01-21T16:00:00Z,6,true,Ankara,HESAP_ELE_GECIRME
12974.61,ODEME,Synthetic Recipient 51,New Android Device,New York,2026-01-22T08:00:00Z,1,true,Ankara,TEMIZ
839.80,TRANSFER,Synthetic Recipient 52,Samsung Galaxy,Berlin,2026-01-23T02:00:00Z,3,false,Istanbul,TEMIZ
560.94,ODEME,Synthetic Recipient 53,Android Phone,Ankara,2026-01-24T22:00:00Z,6,false,Ankara,TEMIZ
6372.79,TRANSFER,Synthetic Recipient 54,Web Browser,Istanbul,2026-01-25T03:00:00Z,1,false,Istanbul,PARA_AKLAMA
848.11,CEKIM,Synthetic Recipient 55,Unknown Web Browser,Istanbul,2026-01-26T17:00:00Z,4,true,Istanbul,TEMIZ
3340.24,CEKIM,Synthetic Recipient 56,Samsung Galaxy,Dubai,2026-01-27T13:00:00Z,2,false,Ankara,TEMIZ
336.11,ODEME,Synthetic Recipient 57,Android Phone,New York,2026-01-28T15:00:00Z,2,false,Berlin,TEMIZ
4903.45,TRANSFER,Synthetic Recipient 58,New Android Device,Izmir,2026-01-29T16:00:00Z,3,true,Izmir,TEMIZ
967.51,FATURA,Synthetic Recipient 59,Unknown Web Browser,New York,2026-01-30T12:00:00Z,7,true,Izmir,TEMIZ
1855.41,TRANSFER,Synthetic Recipient 60,Android Phone,Moscow,2026-01-31T16:00:00Z,10,false,Istanbul,TEMIZ
25197.54,TRANSFER,Synthetic Recipient 61,Web Browser,New York,2026-02-01T19:00:00Z,8,false,Izmir,PARA_AKLAMA
2026.03,ODEME,Synthetic Recipient 62,Unknown Web Browser,Izmir,2026-02-02T10:00:00Z,3,true,Izmir,TEMIZ
2903.76,TRANSFER,Synthetic Recipient 63,Android Phone,Izmir,2026-02-03T03:00:00Z,3,false,Izmir,TEMIZ
3889.64,ODEME,Synthetic Recipient 64,Web Browser,Ankara,2026-02-04T06:00:00Z,11,false,Ankara,TEMIZ
3384.78,ODEME,Synthetic Recipient 65,Web Browser,Paris,2026-02-05T02:00:00Z,2,false,Ankara,CALINTI_KART
3600.72,TRANSFER,Synthetic Recipient 66,Android Phone,Istanbul,2026-02-06T03:00:00Z,4,false,Istanbul,TEMIZ
1567.52,TRANSFER,Synthetic Recipient 67,Samsung Galaxy,Moscow,2026-02-07T12:00:00Z,8,false,Istanbul,TEMIZ
17866.79,TRANSFER,Synthetic Recipient 68,Android Phone,Dubai,2026-02-08T00:00:00Z,4,false,Izmir,TEMIZ
671.97,ODEME,Synthetic Recipient 69,New Android Device,Berlin,2026-02-09T03:00:00Z,4,true,Berlin,TEMIZ
3839.82,ODEME,Synthetic Recipient 70,Unknown Web Browser,Izmir,2026-02-10T19:00:00Z,1,true,Izmir,TEMIZ
5902.41,FATURA,Synthetic Recipient 00,New Android Device,Berlin,2026-02-11T09:00:00Z,3,true,Izmir,TEMIZ
10794.27,FATURA,Synthetic Recipient 01,New iPhone,Berlin,2026-02-12T11:00:00Z,5,true,Berlin,TEMIZ
7444.61,FATURA,Synthetic Recipient 02,New Android Device,New York,2026-02-13T22:00:00Z,2,true,Berlin,TEMIZ
2615.88,FATURA,Synthetic Recipient 03,Unknown Web Browser,Paris,2026-02-14T05:00:00Z,15,true,Istanbul,HESAP_ELE_GECIRME
14913.28,TRANSFER,Synthetic Recipient 04,Android Phone,Istanbul,2026-02-15T23:00:00Z,7,false,Istanbul,TEMIZ
1985.42,TRANSFER,Synthetic Recipient 05,Web Browser,Istanbul,2026-02-16T20:00:00Z,4,false,Istanbul,TEMIZ
7775.52,ODEME,Synthetic Recipient 06,Android Phone,Berlin,2026-02-17T05:00:00Z,1,false,Berlin,TEMIZ
17230.27,TRANSFER,Synthetic Recipient 07,iPhone 15 Pro,New York,2026-02-18T00:00:00Z,5,false,Berlin,TEMIZ
9835.09,TRANSFER,Synthetic Recipient 08,New iPhone,Izmir,2026-02-19T21:00:00Z,8,true,Izmir,TEMIZ
12890.37,CEKIM,Synthetic Recipient 09,iPhone 15 Pro,Berlin,2026-02-20T15:00:00Z,2,false,Berlin,PARA_AKLAMA
1154.54,ODEME,Synthetic Recipient 10,Unknown Web Browser,London,2026-02-21T17:00:00Z,7,true,Istanbul,HESAP_ELE_GECIRME
25234.77,CEKIM,Synthetic Recipient 11,Android Phone,Berlin,2026-02-22T15:00:00Z,4,false,Berlin,TEMIZ
35173.02,TRANSFER,Synthetic Recipient 12,Unknown Web Browser,Moscow,2026-02-23T09:00:00Z,6,true,Berlin,PARA_AKLAMA
6552.34,ODEME,Synthetic Recipient 13,Samsung Galaxy,Dubai,2026-02-24T03:00:00Z,2,false,Izmir,TEMIZ
22619.68,TRANSFER,Synthetic Recipient 14,Android Phone,Istanbul,2026-02-25T08:00:00Z,7,false,Istanbul,PARA_AKLAMA
3096.93,FATURA,Synthetic Recipient 15,Android Phone,Berlin,2026-02-26T04:00:00Z,10,false,Berlin,TEMIZ
2931.92,FATURA,Synthetic Recipient 16,Android Phone,Istanbul,2026-02-27T23:00:00Z,5,false,Istanbul,TEMIZ
1929.11,CEKIM,Synthetic Recipient 17,iPhone 15 Pro,New York,2026-02-28T04:00:00Z,1,false,Izmir,TEMIZ
2191.23,ODEME,Synthetic Recipient 18,Samsung Galaxy,Ankara,2026-03-01T14:00:00Z,6,false,Ankara,TEMIZ
1660.06,TRANSFER,Synthetic Recipient 19,Unknown Web Browser,Berlin,2026-03-02T06:00:00Z,2,true,Berlin,TEMIZ
37380.30,TRANSFER,Synthetic Recipient 20,iPhone 15 Pro,Berlin,2026-03-03T00:00:00Z,2,false,Ankara,SUPHELI_DAVRANIS
142.01,ODEME,Synthetic Recipient 21,Samsung Galaxy,Berlin,2026-03-04T19:00:00Z,10,false,Berlin,TEMIZ
464.02,FATURA,Synthetic Recipient 22,Unknown Web Browser,New York,2026-03-05T19:00:00Z,7,true,Istanbul,TEMIZ
2498.90,CEKIM,Synthetic Recipient 23,Android Phone,Istanbul,2026-03-06T05:00:00Z,2,false,Istanbul,TEMIZ
9552.07,ODEME,Synthetic Recipient 24,Samsung Galaxy,Ankara,2026-03-07T22:00:00Z,2,false,Ankara,TEMIZ
18118.92,FATURA,Synthetic Recipient 25,Android Phone,Istanbul,2026-03-08T01:00:00Z,13,false,Istanbul,TEMIZ
2448.44,TRANSFER,Synthetic Recipient 26,New Android Device,Berlin,2026-03-09T00:00:00Z,3,true,Berlin,TEMIZ
12546.70,CEKIM,Synthetic Recipient 27,Unknown Web Browser,Berlin,2026-03-10T02:00:00Z,3,true,Berlin,HESAP_ELE_GECIRME
7391.60,TRANSFER,Synthetic Recipient 28,Android Phone,Ankara,2026-03-11T03:00:00Z,6,false,Ankara,PARA_AKLAMA
5714.61,ODEME,Synthetic Recipient 29,Samsung Galaxy,Izmir,2026-03-12T03:00:00Z,1,false,Izmir,TEMIZ
6933.82,ODEME,Synthetic Recipient 30,Samsung Galaxy,Istanbul,2026-03-13T01:00:00Z,3,false,Istanbul,TEMIZ
2507.39,TRANSFER,Synthetic Recipient 31,Web Browser,Dubai,2026-03-14T20:00:00Z,2,false,Ankara,TEMIZ
12150.08,FATURA,Synthetic Recipient 32,Samsung Galaxy,Dubai,2026-03-15T01:00:00Z,5,false,Berlin,TEMIZ
286.15,TRANSFER,Synthetic Recipient 33,iPhone 15 Pro,Berlin,2026-03-16T08:00:00Z,3,false,Berlin,TEMIZ
2604.54,TRANSFER,Synthetic Recipient 34,iPhone 15 Pro,Ankara,2026-03-17T18:00:00Z,4,false,Ankara,TEMIZ
34747.08,FATURA,Synthetic Recipient 35,Android Phone,Berlin,2026-03-18T07:00:00Z,2,false,Berlin,TEMIZ
2988.06,TRANSFER,Synthetic Recipient 36,Web Browser,Ankara,2026-03-19T22:00:00Z,2,false,Ankara,TEMIZ
11594.07,TRANSFER,Synthetic Recipient 37,Web Browser,New York,2026-03-20T00:00:00Z,3,false,Ankara,PARA_AKLAMA
3198.10,FATURA,Synthetic Recipient 38,Android Phone,Berlin,2026-03-21T21:00:00Z,5,false,Berlin,TEMIZ
27903.55,ODEME,Synthetic Recipient 39,Android Phone,Izmir,2026-03-22T13:00:00Z,7,false,Izmir,TEMIZ
1893.95,TRANSFER,Synthetic Recipient 40,New iPhone,Izmir,2026-03-23T16:00:00Z,2,true,Izmir,TEMIZ
10808.68,ODEME,Synthetic Recipient 41,New iPhone,Ankara,2026-03-24T01:00:00Z,2,true,Ankara,TEMIZ
1012.61,CEKIM,Synthetic Recipient 42,Web Browser,Istanbul,2026-03-25T18:00:00Z,3,false,Istanbul,TEMIZ
9018.96,ODEME,Synthetic Recipient 43,iPhone 15 Pro,Istanbul,2026-03-26T16:00:00Z,3,false,Istanbul,TEMIZ
6633.63,ODEME,Synthetic Recipient 44,New iPhone,Izmir,2026-03-27T04:00:00Z,8,true,Izmir,HESAP_ELE_GECIRME
36734.64,FATURA,Synthetic Recipient 45,Unknown Web Browser,New York,2026-03-28T08:00:00Z,7,true,Istanbul,HESAP_ELE_GECIRME
1043.53,FATURA,Synthetic Recipient 46,Samsung Galaxy,Izmir,2026-03-29T00:00:00Z,6,false,Izmir,TEMIZ
1599.29,TRANSFER,Synthetic Recipient 47,Unknown Web Browser,London,2026-03-30T03:00:00Z,2,true,Istanbul,PARA_AKLAMA
1695.20,TRANSFER,Synthetic Recipient 48,Android Phone,Izmir,2026-03-31T20:00:00Z,6,false,Izmir,TEMIZ
5008.10,ODEME,Synthetic Recipient 49,iPhone 15 Pro,Istanbul,2026-04-01T19:00:00Z,3,false,Istanbul,TEMIZ
3200.63,CEKIM,Synthetic Recipient 50,Android Phone,Izmir,2026-04-02T07:00:00Z,3,false,Izmir,TEMIZ
1845.50,ODEME,Synthetic Recipient 51,Samsung Galaxy,Izmir,2026-04-03T13:00:00Z,2,false,Izmir,TEMIZ
2383.70,TRANSFER,Synthetic Recipient 52,Android Phone,New York,2026-04-04T03:00:00Z,1,false,Istanbul,TEMIZ
17393.59,ODEME,Synthetic Recipient 53,Samsung Galaxy,Istanbul,2026-04-05T13:00:00Z,7,false,Istanbul,CALINTI_KART
1874.18,FATURA,Synthetic Recipient 54,Web Browser,Ankara,2026-04-06T17:00:00Z,5,false,Ankara,PARA_AKLAMA
12147.25,TRANSFER,Synthetic Recipient 55,Web Browser,London,2026-04-07T17:00:00Z,2,false,Izmir,TEMIZ
12601.51,ODEME,Synthetic Recipient 56,Samsung Galaxy,London,2026-04-08T01:00:00Z,3,false,Ankara,CALINTI_KART
1979.62,ODEME,Synthetic Recipient 57,New Android Device,Istanbul,2026-04-09T16:00:00Z,5,true,Istanbul,TEMIZ
12170.56,ODEME,Synthetic Recipient 58,Android Phone,Berlin,2026-04-10T14:00:00Z,7,false,Berlin,TEMIZ
3767.12,TRANSFER,Synthetic Recipient 59,Android Phone,Istanbul,2026-04-11T11:00:00Z,4,false,Istanbul,TEMIZ
10282.71,TRANSFER,Synthetic Recipient 60,Unknown Web Browser,Moscow,2026-04-12T20:00:00Z,2,true,Ankara,HESAP_ELE_GECIRME
2617.28,TRANSFER,Synthetic Recipient 61,New iPhone,Ankara,2026-04-13T18:00:00Z,3,true,Ankara,TEMIZ
1548.20,TRANSFER,Synthetic Recipient 62,iPhone 15 Pro,New York,2026-04-14T20:00:00Z,3,false,Istanbul,TEMIZ
2224.17,TRANSFER,Synthetic Recipient 63,Samsung Galaxy,Istanbul,2026-04-15T06:00:00Z,7,false,Istanbul,TEMIZ
3881.42,ODEME,Synthetic Recipient 64,New Android Device,Berlin,2026-04-16T11:00:00Z,1,true,Izmir,TEMIZ
2814.55,ODEME,Synthetic Recipient 65,Samsung Galaxy,Izmir,2026-04-17T11:00:00Z,3,false,Izmir,TEMIZ
9785.38,TRANSFER,Synthetic Recipient 66,Android Phone,Ankara,2026-04-18T14:00:00Z,11,false,Ankara,TEMIZ
2032.58,CEKIM,Synthetic Recipient 67,New Android Device,Istanbul,2026-04-19T03:00:00Z,1,true,Istanbul,CALINTI_KART
4187.22,ODEME,Synthetic Recipient 68,iPhone 15 Pro,Istanbul,2026-04-20T08:00:00Z,1,false,Istanbul,TEMIZ
2224.93,ODEME,Synthetic Recipient 69,iPhone 15 Pro,Ankara,2026-04-21T21:00:00Z,6,false,Ankara,TEMIZ
1292.89,TRANSFER,Synthetic Recipient 70,Android Phone,Istanbul,2026-04-22T01:00:00Z,4,false,Istanbul,TEMIZ
11490.01,TRANSFER,Synthetic Recipient 00,New Android Device,London,2026-04-23T07:00:00Z,4,true,Ankara,HESAP_ELE_GECIRME
12691.76,CEKIM,Synthetic Recipient 01,Android Phone,Dubai,2026-04-24T14:00:00Z,10,false,Ankara,SUPHELI_DAVRANIS
1708.45,CEKIM,Synthetic Recipient 02,Samsung Galaxy,London,2026-04-25T19:00:00Z,10,false,Ankara,TEMIZ
2068.31,ODEME,Synthetic Recipient 03,Web Browser,Berlin,2026-04-26T01:00:00Z,5,false,Berlin,TEMIZ
13318.60,TRANSFER,Synthetic Recipient 04,Web Browser,Istanbul,2026-04-27T15:00:00Z,1,false,Istanbul,TEMIZ
1231.76,ODEME,Synthetic Recipient 05,Android Phone,Izmir,2026-04-28T14:00:00Z,4,false,Izmir,TEMIZ
6956.58,TRANSFER,Synthetic Recipient 06,Android Phone,Ankara,2026-04-29T20:00:00Z,2,false,Ankara,TEMIZ
2074.71,ODEME,Synthetic Recipient 07,Web Browser,Berlin,2026-04-30T21:00:00Z,6,false,Berlin,TEMIZ
6422.04,TRANSFER,Synthetic Recipient 08,Web Browser,Paris,2026-05-01T12:00:00Z,9,false,Berlin,TEMIZ
11671.25,CEKIM,Synthetic Recipient 09,Web Browser,Berlin,2026-05-02T06:00:00Z,2,false,Istanbul,TEMIZ
1218.92,TRANSFER,Synthetic Recipient 10,Unknown Web Browser,Berlin,2026-05-03T21:00:00Z,3,true,Berlin,TEMIZ
22059.77,ODEME,Synthetic Recipient 11,Android Phone,New York,2026-05-04T10:00:00Z,2,false,Izmir,TEMIZ
728.79,CEKIM,Synthetic Recipient 12,Samsung Galaxy,Berlin,2026-05-05T11:00:00Z,10,false,Berlin,TEMIZ
1082.39,ODEME,Synthetic Recipient 13,Android Phone,Ankara,2026-05-06T13:00:00Z,5,false,Ankara,TEMIZ
969.99,FATURA,Synthetic Recipient 14,Android Phone,Ankara,2026-05-07T07:00:00Z,6,false,Ankara,TEMIZ
5807.23,TRANSFER,Synthetic Recipient 15,Web Browser,Ankara,2026-05-08T15:00:00Z,8,false,Ankara,TEMIZ
7017.64,ODEME,Synthetic Recipient 16,Web Browser,Dubai,2026-05-09T17:00:00Z,4,false,Istanbul,TEMIZ
10395.51,TRANSFER,Synthetic Recipient 17,iPhone 15 Pro,Izmir,2026-05-10T16:00:00Z,4,false,Izmir,TEMIZ
866.56,TRANSFER,Synthetic Recipient 18,Samsung Galaxy,Istanbul,2026-05-11T03:00:00Z,3,false,Istanbul,TEMIZ
10558.22,CEKIM,Synthetic Recipient 19,iPhone 15 Pro,Ankara,2026-05-12T07:00:00Z,5,false,Ankara,TEMIZ
8902.78,FATURA,Synthetic Recipient 20,Web Browser,New York,2026-05-13T02:00:00Z,5,false,Ankara,TEMIZ
14578.16,TRANSFER,Synthetic Recipient 21,Unknown Web Browser,Izmir,2026-05-14T02:00:00Z,5,true,Izmir,TEMIZ
2271.39,TRANSFER,Synthetic Recipient 22,iPhone 15 Pro,Istanbul,2026-05-15T12:00:00Z,9,false,Istanbul,TEMIZ
25045.32,ODEME,Synthetic Recipient 23,Android Phone,Izmir,2026-05-16T16:00:00Z,5,false,Izmir,TEMIZ
8528.61,FATURA,Synthetic Recipient 24,Web Browser,Berlin,2026-05-17T19:00:00Z,4,false,Berlin,TEMIZ
1983.06,TRANSFER,Synthetic Recipient 25,Samsung Galaxy,New York,2026-05-18T08:00:00Z,4,false,Istanbul,TEMIZ
48261.01,FATURA,Synthetic Recipient 26,iPhone 15 Pro,Ankara,2026-05-19T00:00:00Z,1,false,Ankara,TEMIZ
3064.97,TRANSFER,Synthetic Recipient 27,New Android Device,Istanbul,2026-05-20T11:00:00Z,1,true,Istanbul,HESAP_ELE_GECIRME
375.76,CEKIM,Synthetic Recipient 28,Android Phone,New York,2026-05-21T10:00:00Z,3,false,Istanbul,TEMIZ
2349.27,TRANSFER,Synthetic Recipient 29,Samsung Galaxy,Izmir,2026-05-22T03:00:00Z,1,false,Izmir,TEMIZ
690.39,FATURA,Synthetic Recipient 30,New iPhone,London,2026-05-23T17:00:00Z,1,true,Berlin,TEMIZ
10610.15,ODEME,Synthetic Recipient 31,Android Phone,Izmir,2026-05-24T04:00:00Z,2,false,Izmir,TEMIZ
795.14,FATURA,Synthetic Recipient 32,Web Browser,Istanbul,2026-05-25T08:00:00Z,3,false,Istanbul,PARA_AKLAMA
7520.60,TRANSFER,Synthetic Recipient 33,Android Phone,Ankara,2026-05-26T11:00:00Z,12,false,Ankara,TEMIZ
19983.47,TRANSFER,Synthetic Recipient 34,Android Phone,Istanbul,2026-05-27T23:00:00Z,1,false,Istanbul,TEMIZ
2084.70,FATURA,Synthetic Recipient 35,iPhone 15 Pro,Ankara,2026-05-28T17:00:00Z,2,false,Ankara,TEMIZ
6202.78,ODEME,Synthetic Recipient 36,New Android Device,Berlin,2026-05-29T18:00:00Z,6,true,Berlin,TEMIZ
1563.79,ODEME,Synthetic Recipient 37,iPhone 15 Pro,New York,2026-05-30T05:00:00Z,9,false,Izmir,TEMIZ
6992.64,CEKIM,Synthetic Recipient 38,New Android Device,Izmir,2026-05-31T19:00:00Z,4,true,Izmir,TEMIZ
1121.91,FATURA,Synthetic Recipient 39,Web Browser,Paris,2026-06-01T01:00:00Z,2,false,Istanbul,TEMIZ
7028.88,CEKIM,Synthetic Recipient 40,New iPhone,Izmir,2026-06-02T21:00:00Z,2,true,Izmir,TEMIZ
4060.19,ODEME,Synthetic Recipient 41,Web Browser,Berlin,2026-06-03T17:00:00Z,7,false,Berlin,TEMIZ
42448.18,TRANSFER,Synthetic Recipient 42,iPhone 15 Pro,Izmir,2026-06-04T01:00:00Z,2,false,Izmir,TEMIZ
8522.90,FATURA,Synthetic Recipient 43,New Android Device,Paris,2026-06-05T20:00:00Z,8,true,Izmir,TEMIZ
8824.23,ODEME,Synthetic Recipient 44,iPhone 15 Pro,New York,2026-06-06T15:00:00Z,4,false,Ankara,TEMIZ
608.93,ODEME,Synthetic Recipient 45,Unknown Web Browser,Paris,2026-06-07T14:00:00Z,5,true,Berlin,TEMIZ
2803.43,CEKIM,Synthetic Recipient 46,Android Phone,Istanbul,2026-06-08T04:00:00Z,2,false,Istanbul,TEMIZ
2114.56,CEKIM,Synthetic Recipient 47,Android Phone,Istanbul,2026-06-09T01:00:00Z,4,false,Istanbul,TEMIZ
697.72,TRANSFER,Synthetic Recipient 48,Samsung Galaxy,Izmir,2026-06-10T14:00:00Z,3,false,Izmir,TEMIZ
6502.53,FATURA,Synthetic Recipient 49,New iPhone,Paris,2026-06-11T09:00:00Z,3,true,Ankara,TEMIZ
10223.29,ODEME,Synthetic Recipient 50,Unknown Web Browser,Ankara,2026-06-12T18:00:00Z,4,true,Ankara,TEMIZ
